SMILES,human,rat,mouse,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Clc1ccc(cc1)C1=[N+]([O-])c2c(C1=O)cc1c(c2)OCO1,0,-1,0,301.68,21,12,0.07,1,4,0,81.18,64.28,2.45,2.51,2.52,2.1,2.36,2.39,-3.65,0.0678,0.000225,Soluble,-3.51,0.0942,0.000312,Soluble,-5.17,0.00203,6.71E-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-6.36,0,0,0,0,0,0.55,0,1,0,3.06
O=C(c1occc1C)Nc1cccc(c1)c1oc2c(n1)nccc2,0,-1,-1,319.31,24,20,0.06,4,5,1,88.69,81.16,2.66,3.29,3.85,1.37,3.38,2.91,-4.25,0.0182,5.69E-05,Moderately soluble,-4.67,0.00683,2.14E-05,Moderately soluble,-7.16,2.22E-05,6.97E-08,Poorly soluble,High,No,No,Yes,Yes,Yes,Yes,Yes,-5.91,0,0,0,0,0,0.55,0,0,0,3.04
C/C(=N\N/C(=N/S(=O)(=O)c1cc(C)c(cc1SCc1ccccc1C(F)(F)F)Cl)/N)/C#Cc1ccccc1,0,-1,-1,579.06,38,18,0.15,8,7,2,145.48,130.59,4.62,6.71,8.14,5.99,6.39,6.37,-7.48,1.92E-05,3.31E-08,Poorly soluble,-9.26,3.21E-07,5.54E-10,Poorly soluble,-9.84,8.45E-08,1.46E-10,Poorly soluble,Low,No,No,No,No,No,No,No,-5.07,2,3,0,1,1,0.17,0,3,3,4.56
O=C(c1cc2ccccc2n(c1=O)C(C)C)NC1C[C@@H]2CC[C@H](C1)N2CCCCCCCN1CCN(CC1)S(=O)(=O)C,-1,0,-1,599.83,42,10,0.69,13,7,1,181.66,103.34,5.49,4.08,3.77,2.47,3.17,3.8,-5.45,0.00214,3.57E-06,Moderately soluble,-5.96,0.000665,1.11E-06,Moderately soluble,-6.82,9.18E-05,1.53E-07,Poorly soluble,High,No,Yes,No,No,No,No,Yes,-7.06,1,3,1,0,0,0.55,0,0,3,6.06
COc1ccccc1OCCCC1CCOCC1,0,-1,-1,250.33,18,6,0.6,6,3,0,72.05,27.69,3.29,3.18,3.28,2.19,3.62,3.11,-3.25,0.142,0.000567,Soluble,-3.43,0.0925,0.000369,Soluble,-4.38,0.0104,4.14E-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.57,0,0,0,0,0,0.55,0,0,0,2.33
C[C@H]1CCCN(C1)c1ccc(cc1)c1[nH]c2cc(F)cc(c2c(=O)c1C)F,-1,0,0,368.42,27,16,0.32,2,3,1,109.14,36.1,3.52,5.17,5.48,4.05,6.08,4.86,-5.69,0.000756,2.05E-06,Moderately soluble,-5.67,0.00078,2.12E-06,Moderately soluble,-7.9,4.65E-06,1.26E-08,Poorly soluble,High,Yes,Yes,Yes,Yes,Yes,No,Yes,-4.88,0,0,0,0,1,0.55,0,0,2,3.37
CN1CC2CCC(C1)N2C(=O)[C@]12Cn3c(c4c([C@@H]2C1)cc(F)cc4)c(c1c3cc(cc1)C(=O)NS(=O)(=O)N1CCC1)C1CCCCC1,0,-1,-1,659.81,47,15,0.56,7,7,1,189.89,103.34,3.98,4.8,5.33,4.19,3.28,4.31,-6.73,0.000123,1.87E-07,Poorly soluble,-6.7,0.000131,1.98E-07,Poorly soluble,-7.46,2.26E-05,3.43E-08,Poorly soluble,High,No,Yes,No,No,Yes,No,Yes,-6.92,2,3,0,0,2,0.17,0,0,2,6.8
CNc1nc(NCc2ccc(cc2)NC(=O)c2ccc(nc2)Cl)c2c(n1)cccc2,0,0,0,418.88,30,22,0.09,7,4,3,119.66,91.83,3.33,4.4,3.86,2.29,3.49,3.47,-5.29,0.00215,5.13E-06,Moderately soluble,-6.05,0.000377,9.01E-07,Poorly soluble,-9.41,1.64E-07,3.92E-10,Poorly soluble,High,No,No,Yes,Yes,Yes,Yes,Yes,-5.73,0,0,0,0,0,0.55,0,1,2,2.85
CCC(Nc1cc(C)nc(c1C)Oc1c(C)cc(cc1C)Cl)CC,0,-1,-1,346.89,24,12,0.45,6,2,1,104.16,34.15,4.37,6.67,6.17,4.29,6.21,5.54,-6.17,0.000236,6.81E-07,Poorly soluble,-7.19,2.24E-05,6.46E-08,Poorly soluble,-8.09,2.79E-06,8.05E-09,Poorly soluble,High,No,No,No,Yes,No,Yes,No,-3.68,1,1,0,1,1,0.55,0,0,1,3.12
C=CCn1c(SCC#N)nc2c(c1=O)C(C)(C)Cc1c2cccc1,-1,-1,0,337.44,24,12,0.32,4,3,0,97.93,83.98,3.19,3.65,3.55,2.36,4.45,3.44,-4.34,0.0155,4.60E-05,Moderately soluble,-5.1,0.00267,7.90E-06,Moderately soluble,-5.99,0.000348,1.03E-06,Moderately soluble,High,No,No,Yes,Yes,Yes,No,Yes,-5.77,0,0,0,0,0,0.55,0,1,1,3.35
COC(=O)CNC(=O)C[C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)sc(c2C)C,1,-1,-1,471.96,32,16,0.32,7,6,1,126.78,126.71,3.17,3.21,2.77,1.76,5.31,3.24,-4.7,0.00949,2.01E-05,Moderately soluble,-5.54,0.00135,2.86E-06,Moderately soluble,-7.21,2.90E-05,6.14E-08,Poorly soluble,High,No,No,No,Yes,Yes,No,Yes,-6.9,0,0,0,0,0,0.55,0,0,1,4.48
CCCCCn1nc(cc1C(C)(C)C)C(=O)NC(CO)(C)C,-1,-1,0,309.45,22,5,0.76,9,3,2,90.6,67.15,3.7,3.21,2.87,1.91,2.93,2.93,-3.36,0.137,0.000442,Soluble,-4.29,0.0158,5.10E-05,Moderately soluble,-4.26,0.0168,5.43E-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-5.91,0,0,0,0,0,0.55,0,0,1,3.02
O=C1C(C)Oc2c(N1C)ccc(c2)Nc1ncc2c(c1)n(cn2)CC1CC1,-1,1,-1,363.41,27,15,0.35,4,4,1,107.17,72.28,3.09,2.46,2.89,1.89,1.91,2.45,-3.79,0.0589,0.000162,Soluble,-3.62,0.0868,0.000239,Soluble,-5.3,0.00183,5.04E-06,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-6.77,0,0,0,0,0,0.55,0,0,1,3.65
COc1cc2CCCCCc2cc1C(=O)Nc1ccc(cc1)C(C#N)(C)C,1,-1,1,362.46,27,12,0.39,5,3,1,108.41,62.12,3.37,5.23,4.83,3.45,5.14,4.4,-5.38,0.00151,4.16E-06,Moderately soluble,-6.28,0.000189,5.21E-07,Poorly soluble,-7.29,1.85E-05,5.12E-08,Poorly soluble,High,Yes,No,No,Yes,Yes,Yes,Yes,-4.8,0,0,0,0,1,0.55,0,0,2,2.78
CCCCCCCCn1cc(c2c1ccc(c2)c1cccc(c1)C)CC(=O)N,-1,1,-1,376.53,28,15,0.4,10,1,1,119.93,48.02,3.62,6.15,6.01,4.1,6.33,5.24,-5.79,0.000617,1.64E-06,Moderately soluble,-6.94,4.31E-05,1.14E-07,Poorly soluble,-8.52,1.14E-06,3.03E-09,Poorly soluble,High,No,Yes,Yes,Yes,No,Yes,Yes,-4.23,0,1,0,1,1,0.55,0,0,3,3.12
CCCCCCc1nc2c(n1CCN(C)C)ccc(c2)/C=C/C(=O)NO,-1,0,0,358.48,26,9,0.5,11,4,2,105.94,70.39,3.5,3.44,3.13,2.17,2.96,3.04,-3.76,0.0623,0.000174,Soluble,-4.6,0.00902,2.52E-05,Moderately soluble,-4.89,0.00465,1.30E-05,Moderately soluble,High,Yes,No,No,No,No,No,No,-6.04,0,0,1,0,0,0.55,0,3,2,3.51
Oc1cccc(c1)C(=O)c1ccc(s1)c1ccc(c(c1)Cl)O,1,-1,-1,330.79,22,17,0,3,3,2,88.69,85.77,2.69,4.86,4.71,2.66,5.27,4.04,-5.33,0.00156,4.72E-06,Moderately soluble,-6.4,0.000133,4.02E-07,Poorly soluble,-6.09,0.00027,8.17E-07,Poorly soluble,High,No,No,Yes,Yes,Yes,No,Yes,-4.87,0,0,0,0,0,0.55,0,0,1,2.77
N#Cc1ccc(cc1)CNC(=O)CCCCCN1CCN(CC1)c1ccc(cc1c1ccc(cc1)C#N)F,-1,-1,0,509.62,38,18,0.32,11,5,1,153.86,83.16,4.69,4.83,4.74,2.94,6.11,4.66,-5.67,0.0011,2.15E-06,Moderately soluble,-6.31,0.00025,4.90E-07,Poorly soluble,-9.9,6.36E-08,1.25E-10,Poorly soluble,High,No,Yes,Yes,Yes,No,Yes,Yes,-5.98,1,2,1,0,0,0.55,0,0,3,3.43
FC(CCCN1CCC(CC1)COc1ccc2c(c1)oc(=O)c(c2C)C)F,-1,-1,0,379.44,27,10,0.57,7,6,0,106.97,42.68,4.06,4.52,5.01,3.49,5.55,4.52,-4.85,0.00533,1.41E-05,Moderately soluble,-5.14,0.00276,7.28E-06,Moderately soluble,-6.79,6.23E-05,1.64E-07,Poorly soluble,High,Yes,No,Yes,No,No,Yes,No,-5.41,0,0,0,0,0,0.55,0,1,2,3.53
O=C(C1CN(CC(C1)(F)F)C(=O)c1cccc(c1)c1ncccn1)Nc1ccc(cc1)Cl,-1,-1,0,456.87,32,18,0.22,6,6,1,120.57,75.19,3.34,3.6,4.8,3.08,4.15,3.79,-4.96,0.005,1.09E-05,Moderately soluble,-4.87,0.00622,1.36E-05,Moderately soluble,-8.16,3.15E-06,6.90E-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.53,0,0,0,0,0,0.55,0,0,2,3.21
COc1ccccc1c1ccc2n1nc(nc2)Nc1cccc(c1)N1CCN(CC1)C[C@@H](O)C,-1,0,0,458.56,34,21,0.31,7,5,2,141.49,78.16,3.4,3.6,2.89,2.64,2.14,2.93,-4.95,0.00519,1.13E-05,Moderately soluble,-4.93,0.00541,1.18E-05,Moderately soluble,-6.84,6.63E-05,1.45E-07,Poorly soluble,High,Yes,Yes,No,No,Yes,Yes,Yes,-6.54,0,1,0,0,0,0.55,0,0,2,4.35
N#CCCn1ncc(c1)c1nc(ncc1F)Nc1ccc2c(c1)ccn2C,0,-1,-1,361.38,27,20,0.16,5,5,1,100.14,84.35,2.73,1.85,4.05,1.46,2.27,2.47,-3.46,0.124,0.000343,Soluble,-3.24,0.207,0.000572,Soluble,-6.33,0.00017,4.71E-07,Poorly soluble,High,No,Yes,Yes,No,Yes,Yes,Yes,-7.19,0,0,0,0,0,0.55,0,0,1,2.86
COCCN1CCC(CC1)c1[nH]nc(c1c1ccncc1)c1ccc(cc1)Cl,0,-1,-1,396.91,28,17,0.36,6,4,1,116.66,54.04,3.45,3.53,4.24,2.45,5.02,3.74,-4.58,0.0105,2.64E-05,Moderately soluble,-4.35,0.0178,4.48E-05,Moderately soluble,-7.87,5.38E-06,1.36E-08,Poorly soluble,High,Yes,Yes,Yes,No,Yes,Yes,Yes,-6.21,0,0,0,0,0,0.55,0,0,2,3.16
COc1ccc(cc1OC)C(=O)NCc1cccc(c1)C(=O)Nc1ccc(cc1)CN(C)C,-1,1,-1,447.53,33,18,0.23,11,5,2,128.6,79.9,3.86,3.31,3.45,2.74,3.96,3.46,-4.38,0.0188,4.19E-05,Moderately soluble,-4.66,0.0097,2.17E-05,Moderately soluble,-8.49,1.46E-06,3.27E-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.68,0,0,1,0,0,0.55,0,0,2,2.98
O=C(C1[C@@H]2[C@H]1CNC2)NC(c1nc(C)nc2c1cccc2)(C)C,0,-1,-1,310.39,23,10,0.5,4,4,2,93.3,66.91,2.62,1.28,1.27,1.49,2.58,1.85,-2.63,0.73,0.00235,Soluble,-2.28,1.61,0.00519,Soluble,-5.26,0.00169,5.45E-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.28,0,0,0,0,0,0.55,0,0,0,3.33
N#C/C=C/c1cc(C)c(c(c1)C)Nc1nc(nc2c1cc(OC)c(c2)OC)S(=O)CC(=O)Nc1ccc(cc1)C#N,1,1,-1,566.63,41,22,0.17,10,8,2,157.6,169.23,3.75,4.96,5.73,1.36,4.43,4.05,-6.21,0.000345,6.10E-07,Poorly soluble,-8.25,3.17E-06,5.60E-09,Poorly soluble,-9.87,7.63E-08,1.35E-10,Poorly soluble,Low,No,No,No,Yes,Yes,No,Yes,-6.23,1,3,1,1,1,0.55,0,1,3,4.49
OCCN(c1cccc(c1)Cl)C(=O)Nc1ccc(cc1)c1ncnc2c1c(C)c[nH]2,-1,0,-1,421.88,30,21,0.14,7,4,3,118.89,94.14,2.88,3.38,4.43,2.6,3.68,3.4,-4.64,0.00964,2.29E-05,Moderately soluble,-5.04,0.00389,9.21E-06,Moderately soluble,-8.05,3.76E-06,8.91E-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.47,0,0,0,0,0,0.55,0,0,1,2.87
CCC(C(=O)N(Cc1ccc(cc1F)F)O)(C)C,-1,-1,0,257.28,18,6,0.46,5,4,1,63.73,40.54,2.51,2.69,3.81,3.46,2.72,3.04,-3.05,0.231,0.000899,Soluble,-3.19,0.165,0.00064,Soluble,-3.69,0.0525,0.000204,Soluble,High,Yes,No,No,No,No,No,No,-5.96,0,0,0,0,0,0.55,0,2,0,1.97
Cc1scc(n1)CCOc1ccc(cc1)c1c(C)nc(c(c1N1CCC(CC1)(C)C)[C@@H](C(=O)O)OC(C)(C)C)C,-1,1,-1,565.77,40,17,0.53,10,6,1,166.73,113.02,4.61,6.9,6.61,2.82,8.14,5.82,-7.35,2.53E-05,4.47E-08,Poorly soluble,-9.08,4.65E-07,8.23E-10,Poorly soluble,-9.27,3.03E-07,5.36E-10,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-4.85,1,4,0,1,1,0.56,0,0,3,5.18
NCCO/N=C(/c1cccc(c1)C(NC(=O)Nc1ccc(c(c1)[N+](=O)[O-])Cl)(C)C)\C,1,-1,1,433.89,30,12,0.3,10,6,3,118.63,134.56,2.81,2.8,3.71,2.23,1.4,2.59,-3.93,0.051,0.000117,Soluble,-5.28,0.00226,5.22E-06,Moderately soluble,-6.35,0.000195,4.49E-07,Poorly soluble,Low,No,Yes,No,Yes,Yes,Yes,Yes,-6.96,0,0,0,1,0,0.55,0,3,2,3.48
CN(Cc1ccc(o1)c1cccnc1)C,1,-1,-1,202.25,15,11,0.25,3,3,0,59.42,29.27,2.41,1.45,2.25,0.65,2.32,1.82,-2.35,0.899,0.00444,Soluble,-1.67,4.32,0.0214,Very soluble,-4.28,0.0107,5.30E-05,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.5,0,0,0,0,0,0.55,0,0,1,2.81
COc1cccc(c1)CNC(=O)c1cc2c([nH]1)cc(cc2)c1c[nH]nc1,1,-1,-1,346.38,26,20,0.1,6,3,3,99.86,82.8,1.93,3.04,3.34,1.7,4.11,2.83,-4.08,0.0291,8.39E-05,Moderately soluble,-4.44,0.0124,3.59E-05,Moderately soluble,-7.65,7.74E-06,2.23E-08,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.25,0,0,0,0,0,0.55,0,0,0,2.41
O=C(Cc1ccc(c(c1)F)C(F)(F)F)Nc1ccc(cc1)Oc1ncnc2c1ccn2C,1,1,1,444.38,32,21,0.14,7,8,1,109.07,69.04,3.39,4.23,6.48,3.74,4.48,4.46,-5.28,0.00231,5.20E-06,Moderately soluble,-5.39,0.00181,4.07E-06,Moderately soluble,-8.33,2.09E-06,4.71E-09,Poorly soluble,High,No,No,Yes,Yes,Yes,Yes,Yes,-6.01,0,1,0,1,0,0.55,0,0,2,2.86
O=c1nc(sc2c1cc(cc2[N+](=O)[O-])C(F)(F)F)N1CCC(CC1)OC1CCN(CC1)CC(F)(F)F,1,-1,-1,540.48,36,10,0.62,7,12,0,128.78,119.73,3.31,4.64,6.25,2.83,3.26,4.06,-5.86,0.00075,1.39E-06,Moderately soluble,-6.88,7.12E-05,1.32E-07,Poorly soluble,-5.35,0.00239,4.43E-06,Moderately soluble,Low,No,No,No,Yes,Yes,Yes,Yes,-6.3,1,2,0,1,1,0.55,0,2,2,3.97
NCCN(C(=O)c1ccc(cc1Cl)Cl)c1ccc(cc1)F,-1,-1,0,327.18,21,12,0.13,5,3,1,83.05,46.33,2.67,3.36,4.16,4.07,3.72,3.6,-4.08,0.0273,8.35E-05,Moderately soluble,-4.01,0.0319,9.75E-05,Moderately soluble,-6.14,0.000239,7.31E-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,No,-5.91,0,0,0,0,0,0.55,0,0,0,1.95
O=C(c1ccc2c(c1)cco2)N1CCCC(C1)c1ccnc2n1ncn2,-1,1,-1,347.37,26,18,0.26,3,5,0,99.16,76.53,2.6,2.23,2.51,1.79,1.71,2.17,-3.71,0.0673,0.000194,Soluble,-3.47,0.117,0.000337,Soluble,-5.15,0.00245,7.05E-06,Moderately soluble,High,Yes,Yes,Yes,No,Yes,No,Yes,-6.84,0,0,0,0,0,0.55,0,0,0,3.26
N#Cc1ccc(cc1)C[C@@H](C(=O)N1Cc2c(C1)ccc(c2)F)NC(=O)Nc1ccc(cc1)F,-1,1,1,446.45,33,18,0.16,8,5,2,121.83,85.23,3.56,3.43,4.08,3.35,4.31,3.75,-4.64,0.0101,2.27E-05,Moderately soluble,-4.9,0.00562,1.26E-05,Moderately soluble,-8.3,2.26E-06,5.06E-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.59,0,0,0,0,0,0.55,0,0,2,3.4
Nc1nccc(n1)c1ccc2c(c1)sc(n2)C1COc2c(C1)cccc2,-1,0,-1,360.43,26,21,0.15,2,4,1,103.69,102.16,2.92,3.76,4.06,2.41,4.61,3.55,-4.91,0.00444,1.23E-05,Moderately soluble,-5.6,0.000909,2.52E-06,Moderately soluble,-7.19,2.31E-05,6.41E-08,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-5.83,0,0,0,0,0,0.55,0,0,2,3.59
Fc1ccc(cc1C(F)(F)F)n1c(=O)ccc2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2,-1,-1,0,485.43,36,30,0.04,3,7,0,130.54,47.78,3.34,6.22,8.48,5.13,6.94,6.02,-7.19,3.16E-05,6.50E-08,Poorly soluble,-7.01,4.75E-05,9.79E-08,Poorly soluble,-11.43,1.82E-09,3.75E-12,Insoluble,Low,No,No,No,Yes,No,No,No,-4.84,1,3,0,1,1,0.55,0,1,2,3.06
N#Cc1ccc(cc1)NC(=O)c1ccc2c(c1O)nccc2,1,-1,1,289.29,22,16,0,3,4,2,82.7,86.01,1.88,2.94,2.87,1.34,2.61,2.33,-3.83,0.0432,0.000149,Soluble,-4.41,0.0113,3.91E-05,Moderately soluble,-5.72,0.000547,1.89E-06,Moderately soluble,High,No,No,Yes,No,Yes,Yes,Yes,-5.98,0,0,0,0,0,0.55,0,0,0,1.98
O=C(c1ccc(cc1)c1cscc1)NCCCCN1CCN(CC1)c1ccc(cc1)C(F)(F)F,-1,0,-1,487.58,34,17,0.35,10,5,1,137.96,63.82,4.27,5.73,6.16,4.26,6.47,5.38,-6.18,0.00032,6.56E-07,Poorly soluble,-6.84,7.09E-05,1.45E-07,Poorly soluble,-8.82,7.33E-07,1.50E-09,Poorly soluble,High,No,Yes,No,Yes,No,Yes,Yes,-5.21,1,3,0,1,1,0.55,0,0,3,3.15
Fc1cccnc1[C@@H](n1c2cc(c(cc2c2c1cc(cn2)C(O)(C)C)F)c1n(C)nnc1C([2H])([2H])[2H])C1CCOCC1,1,1,1,535.6,39,24,0.38,5,8,1,144.57,90.88,3.8,3.28,5.94,3.02,5.09,4.23,-5.35,0.00238,4.44E-06,Moderately soluble,-4.86,0.00734,1.37E-05,Moderately soluble,-8.37,2.26E-06,4.23E-09,Poorly soluble,High,No,Yes,No,No,Yes,Yes,Yes,-7.24,1,3,0,1,0,0.55,0,0,1,4.54
CCOc1ccccc1c1ccc(c(n1)C(=O)N[C@@H]1CCN(C1)C)N1CCN(C[C@H]1CC)C(=O)C1(CCC1)C(F)(F)F,-1,1,-1,587.68,42,12,0.58,11,8,1,165.82,78.01,4.17,4.99,4.86,2.5,4.67,4.24,-6.11,0.000453,7.71E-07,Poorly soluble,-6.37,0.000252,4.29E-07,Poorly soluble,-7.67,1.27E-05,2.15E-08,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-6.34,1,3,1,0,0,0.55,0,0,3,5.13
Fc1ccc(c(c1)C(F)(F)F)N1CCN([C@@H](C1)C)S(=O)(=O)c1ccc(s1)C(C(F)(F)F)(O)C,-1,1,1,520.48,33,11,0.47,6,11,1,113.97,97.47,3.56,4.58,7.62,3.22,4.52,4.7,-5.8,0.000819,1.57E-06,Moderately soluble,-6.35,0.000232,4.46E-07,Poorly soluble,-5.76,0.000909,1.75E-06,Moderately soluble,Low,No,No,No,Yes,No,No,Yes,-6.22,1,2,0,1,1,0.55,0,0,2,4.34
O=C(Nc1ncc(s1)Cl)CCCOc1ccccc1,0,-1,0,296.77,19,11,0.23,7,3,1,77.06,79.46,2.82,3.38,3.4,1.87,3.95,3.08,-3.78,0.0497,0.000168,Soluble,-4.73,0.00556,1.87E-05,Moderately soluble,-5.37,0.00126,4.24E-06,Moderately soluble,High,No,No,Yes,Yes,Yes,Yes,No,-5.71,0,0,0,0,0,0.55,0,0,0,2.65
OC1C[C@@H]2[C@@H]([C@@]3(C1CCCC3)C)CC[C@]1([C@H]2CC=C1n1cncc1)C,0,-1,-1,340.5,25,5,0.77,1,2,1,102.52,38.05,3.39,4.81,4.74,3.65,2.96,3.91,-5.06,0.00294,8.64E-06,Moderately soluble,-5.34,0.00155,4.55E-06,Moderately soluble,-3.87,0.0463,0.000136,Soluble,High,Yes,No,Yes,No,No,No,No,-4.96,0,0,0,0,0,0.55,0,0,1,5.18
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC=C(C1(C)C)c1ccc(cc1)C(=O)O)NCCN1CC2(C1)CN(C2)S(=O)(=O)C,-1,0,-1,732.07,52,6,0.75,8,7,2,220.59,98.33,5.67,6.32,8.27,5.57,6.51,6.47,-7.92,8.85E-06,1.21E-08,Poorly soluble,-8.17,4.90E-06,6.69E-09,Poorly soluble,-9.63,1.72E-07,2.34E-10,Poorly soluble,Low,No,No,No,No,No,No,Yes,-6.28,2,4,0,1,3,0.17,0,1,3,7.78
N#C[C@H](NC(=O)c1cccc(c1)c1noc(c1)c1ccc(cc1)N1CCN(CC1)C)C,-1,0,-1,415.49,31,17,0.29,6,5,1,125.99,85.4,3.83,3.09,2.64,1.57,3.18,2.86,-4.37,0.0176,4.24E-05,Moderately soluble,-4.55,0.0117,2.81E-05,Moderately soluble,-6.87,5.58E-05,1.34E-07,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.64,0,0,0,0,0,0.55,0,0,1,3.94
Fc1ccc(cc1)S(=O)(=O)[C@@]12CCN([C@@H]1CCc1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)F)C(=O)[C@@H]1C[C@@H](C(=O)N1C([2H])([2H])[2H])F,0,1,1,645.55,43,12,0.48,7,13,0,139.53,83.14,3.07,5.03,8.78,4.3,5.34,5.31,-6.76,0.000113,1.75E-07,Poorly soluble,-6.52,0.000196,3.04E-07,Poorly soluble,-8.1,5.10E-06,7.91E-09,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-6.67,2,3,0,1,3,0.17,0,0,2,5.23
O=C1OC[C@H]2[C@@](CC1)(C)[C@H]1CC[C@]3([C@H]([C@@H]1CC2)CC=C3c1cccnc1)C,-1,0,-1,365.51,27,6,0.67,1,3,0,108.36,39.19,3.29,4.99,5.27,4.35,4.67,4.51,-5.35,0.00164,4.48E-06,Moderately soluble,-5.55,0.00102,2.80E-06,Moderately soluble,-5.9,0.000461,1.26E-06,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-4.99,1,0,0,0,0,0.55,0,0,2,4.91
Nc1ccc(cn1)C(=O)NCCC(c1ccccc1)c1ccccc1,1,0,-1,331.41,25,18,0.14,7,2,2,100.23,68.01,2.6,3.55,3.62,3,3.75,3.31,-4.2,0.0208,6.28E-05,Moderately soluble,-4.66,0.0072,2.17E-05,Moderately soluble,-7.53,9.76E-06,2.94E-08,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.8,0,0,0,0,0,0.55,0,0,1,2.29
CN(CC(=O)NC(c1nc2ccc(cc2c(=O)[nH]1)c1c[nH]nc1)c1ccc(cc1)Cl)C,0,0,-1,436.89,31,21,0.18,7,5,3,119.53,106.77,2.07,2.35,2.41,1.88,3.97,2.54,-4.07,0.0373,8.54E-05,Moderately soluble,-4.23,0.0256,5.86E-05,Moderately soluble,-8.18,2.91E-06,6.67E-09,Poorly soluble,High,No,Yes,No,Yes,Yes,No,Yes,-7.3,0,0,0,0,0,0.55,0,0,1,3.51
Fc1ccc(c(c1)F)Cn1cnc(=O)c2c1ccc(c2)Oc1ncccc1C(F)(F)F,-1,1,-1,433.33,31,22,0.1,5,9,0,100.98,57.01,3.1,4.26,6.92,4.15,5.29,4.74,-5.41,0.0017,3.93E-06,Moderately soluble,-5.17,0.00294,6.78E-06,Moderately soluble,-8.55,1.21E-06,2.80E-09,Poorly soluble,Low,No,No,Yes,Yes,Yes,No,Yes,-5.92,0,1,0,1,0,0.55,0,0,2,2.98
COc1cc2ncnc(c2cc1NC(=O)/C=C/CN1CCCCC1)Nc1ccc(c(c1)Cl)F,-1,1,-1,469.94,33,16,0.29,8,6,2,132.73,79.38,4.39,4.43,5,3.22,4.39,4.29,-5.38,0.00198,4.21E-06,Moderately soluble,-5.82,0.000719,1.53E-06,Moderately soluble,-7.99,4.76E-06,1.01E-08,Poorly soluble,High,No,No,No,Yes,Yes,Yes,Yes,-6.02,0,1,0,0,0,0.55,0,1,3,3.41
Clc1ccc(cc1)CCN(C(=O)c1cccc2c1ccnc2)C1CCC2(CC1)OCCO2,0,-1,-1,450.96,32,16,0.38,6,4,0,125.57,51.66,3.81,4.87,5.26,3.47,5.23,4.53,-5.68,0.000946,2.10E-06,Moderately soluble,-5.69,0.000921,2.04E-06,Moderately soluble,-8.26,2.48E-06,5.51E-09,Poorly soluble,High,Yes,Yes,Yes,No,Yes,Yes,Yes,-5.59,0,0,0,0,0,0.55,0,0,2,3.36
Brc1ccc(c(c1)F)Cn1cnc(=O)c2c1ccc(c2)Oc1ncccc1C(F)(F)F,1,1,-1,494.24,31,22,0.1,5,8,0,108.72,57.01,3.36,4.85,7.12,4.36,5.54,5.05,-6.15,0.000346,7.00E-07,Poorly soluble,-5.78,0.000818,1.65E-06,Moderately soluble,-9.06,4.27E-07,8.65E-10,Poorly soluble,Low,No,No,Yes,Yes,Yes,No,No,-5.87,1,2,0,1,0,0.55,0,0,2,3
